"numero_ocorrencia","ano","mes","dia","rpm_2024","ueop_2024","cia_pm","pelotao","nome_municipio","nome_bairro","natureza_ocorrencia_descricao_longa","numero_envolvido","envolvimento_descricao","furto","roubo","extorsao","data_fato"
"2024-010811116-001",2024,3,4,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-04"
"2024-010802040-001",2024,2,27,"15 RPM","19 BPM","232 CIA PM",PM,CATUJI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-27"
"2024-010788213-001",2024,3,8,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-03-08"
"2024-010788213-001",2024,3,8,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-08"
"2024-010759631-001",2024,3,8,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,PALMEIRAS,EXTORSAO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,0,1,"2024-03-08"
"2024-010752852-001",2024,3,7,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,JARDIM SERRA VERDE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-07"
"2024-010718676-001",2024,3,8,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,INDAIA,EXTORSAO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,0,1,"2024-03-08"
"2024-010690965-001",2024,3,8,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-08"
"2024-010683976-001",2024,3,8,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-08"
"2024-010649670-001",2024,3,7,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-03-07"
"2024-010637018-001",2024,3,5,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,CONCORDIA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-010432404-001",2024,3,6,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,PALMEIRAS,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-06"
"2024-010415723-001",2024,2,6,"15 RPM","19 BPM","232 CIA PM",PM,LADAINHA,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-06"
"2024-010381730-001",2024,3,5,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,,FURTO,1.0,SOLICITANTE,0,0,0,"2024-03-05"
"2024-010381730-001",2024,3,5,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-010359112-001",2024,3,3,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,SAO JACINTO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-03"
"2024-010271346-001",2024,3,5,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-010271346-001",2024,3,5,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,3.0,SOLICITANTE,0,0,0,"2024-03-05"
"2024-010271020-001",2024,3,5,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-010237774-001",2024,3,5,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,ANASTACIO ROQUE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-010170057-001",2024,3,5,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-05"
"2024-010167025-001",2024,3,5,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CIDADE ALTA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-05"
"2024-010061911-001",2024,3,4,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA E PROPRIETARIO/FUNCIONARIO ESTABELECIM,1,0,0,"2024-03-04"
"2024-010061818-001",2024,2,9,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-09"
"2024-009919053-001",2024,3,2,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,INDAIA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-02"
"2024-009850004-001",2024,3,3,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,PALMEIRAS,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-03"
"2024-009748275-001",2024,3,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CIDADE ALTA,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-02"
"2024-009748275-001",2024,3,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CIDADE ALTA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-02"
"2024-009745020-001",2024,3,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,FATIMA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-02"
"2024-009702852-001",2024,3,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CIDADE ALTA,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-03-01"
"2024-009597968-001",2024,3,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-03-01"
"2024-009592980-001",2024,3,1,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-03-01"
"2024-009578175-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,7.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-29"
"2024-009578175-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,6.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-29"
"2024-009578175-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,5.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-29"
"2024-009578175-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,4.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-29"
"2024-009578175-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-29"
"2024-009578175-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-02-29"
"2024-009476113-001",2024,1,3,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,TOPAZIO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-03"
"2024-009467100-001",2024,2,14,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,JARDIM DAS ACACIAS,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-14"
"2024-009467100-001",2024,2,14,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,JARDIM DAS ACACIAS,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-14"
"2024-009463023-001",2024,2,28,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-28"
"2024-009463023-001",2024,2,28,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-02-28"
"2024-009448432-001",2024,2,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-29"
"2024-009386400-001",2024,2,28,"15 RPM","19 BPM","232 CIA PM",PM,CATUJI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-28"
"2024-009379753-001",2024,2,28,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,ADELAIDE DE BESSA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-02-28"
"2024-009376251-001",2024,2,28,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-28"
"2024-009376251-001",2024,2,28,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-02-28"
"2024-009369626-001",2024,2,28,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-28"
"2024-009366544-001",2024,2,28,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-28"
"2024-009366544-001",2024,2,28,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,1.0,SOLICITANTE,0,0,0,"2024-02-28"
"2024-009353470-001",2024,2,28,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-28"
"2024-009353470-001",2024,2,28,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-28"
"2024-009333005-001",2024,2,28,"15 RPM","19 BPM","232 CIA PM",PM,SETUBINHA,,ROUBO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-28"
"2024-009327625-001",2024,2,28,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MANOEL PIMENTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-28"
"2024-009323601-001",2024,2,27,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,SAO FRANCISCO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-27"
"2024-009240459-001",2024,2,28,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,NOSSA SENHORA DE FATIMA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-28"
"2024-009128198-001",2024,2,23,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,CENTRO,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-23"
"2024-009119654-001",2024,2,16,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-16"
"2024-009105964-001",2024,2,27,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-27"
"2024-009084521-001",2024,2,27,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,SAO DIOGO,ROUBO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-27"
"2024-009001853-001",2024,2,26,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-26"
"2024-008984995-001",2024,2,26,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CASTRO PIRES,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-26"
"2024-008953076-001",2024,2,26,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,IPIRANGA,EXTORSAO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,0,1,"2024-02-26"
"2024-008950605-001",2024,2,26,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-26"
"2024-008930266-001",2024,2,26,"15 RPM","19 BPM","232 CIA PM",PC,ITAIPE,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-26"
"2024-008901537-001",2024,2,26,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,FATIMA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-26"
"2024-008845857-001",2024,2,25,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-25"
"2024-008773676-001",2024,2,25,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,SOLICITANTE,0,0,0,"2024-02-25"
"2024-008773676-001",2024,2,25,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-25"
"2024-008764885-001",2024,2,25,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-25"
"2024-008764885-001",2024,2,25,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-02-25"
"2024-008743600-001",2024,2,24,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-24"
"2024-008713279-001",2024,2,24,"15 RPM","19 BPM","232 CIA PM",PM,CARAI,,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-24"
"2024-008479687-001",2024,2,23,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,VILA BETEL,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-23"
"2024-008479687-001",2024,2,23,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,VILA BETEL,ROUBO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-23"
"2024-008479687-001",2024,2,23,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,VILA BETEL,ROUBO,6.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-23"
"2024-008479687-001",2024,2,23,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,VILA BETEL,ROUBO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-23"
"2024-008479687-001",2024,2,23,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,VILA BETEL,ROUBO,5.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-23"
"2024-008479687-001",2024,2,23,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,VILA BETEL,ROUBO,4.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-23"
"2024-008459830-001",2024,2,23,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,SAO DIOGO,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-23"
"2024-008441734-001",2024,2,23,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-23"
"2024-008385017-001",2024,2,7,"15 RPM","19 BPM","232 CIA PM",PM,LADAINHA,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-07"
"2024-008348940-001",2024,2,21,"15 RPM","19 BPM","155 CIA PM",PM,ATALEIA,CIDADE NOVA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-21"
"2024-008259630-001",2024,2,21,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,VARZEA,FURTO,1.0,SOLICITANTE,0,0,0,"2024-02-21"
"2024-008259630-001",2024,2,21,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,VARZEA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-21"
"2024-008222791-001",2024,2,21,"15 RPM","19 BPM","232 CIA PM",PM,SETUBINHA,LOCALIDADE DE PALMEIRAS,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-21"
"2024-008208590-001",2024,2,18,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MANOEL PIMENTA,FURTO,2.0,SOLICITANTE,0,0,0,"2024-02-18"
"2024-008208590-001",2024,2,18,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MANOEL PIMENTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-18"
"2024-008160807-001",2024,2,21,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,ANASTACIO ROQUE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-21"
"2024-008158639-001",2024,2,21,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,LOCALIDADE DA LAJINHA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-21"
"2024-008153090-001",2024,2,21,"15 RPM","19 BPM","232 CIA PM",PM,ITAIPE,FUNCIONÁRIOS,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-21"
"2024-008112627-001",2024,2,21,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,CONCORDIA,FURTO,3.0,SOLICITANTE,0,0,0,"2024-02-21"
"2024-008112627-001",2024,2,21,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,CONCORDIA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-21"
"2024-008041228-001",2024,2,20,"15 RPM","19 BPM","232 CIA PM",PC,MALACACHETA,BELA VISTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-20"
"2024-008023921-001",2024,2,20,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-20"
"2024-008000550-001",2024,2,19,"15 RPM","19 BPM","42 CIA PM",PM,NOVO ORIENTE DE MINAS,NOSSA SENHORA APARECIDA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-19"
"2024-007983389-001",2024,2,20,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-20"
"2024-007976149-001",2024,2,14,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-14"
"2024-007971315-001",2024,2,20,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-20"
"2024-007970483-001",2024,2,20,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-20"
"2024-007961125-001",2024,2,20,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-20"
"2024-007857174-001",2024,2,19,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-19"
"2024-007825692-001",2024,2,18,"15 RPM","19 BPM","155 CIA PM",PM,JAMPRUCA,,ROUBO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-18"
"2024-007825692-001",2024,2,18,"15 RPM","19 BPM","155 CIA PM",PM,JAMPRUCA,,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-18"
"2024-007800084-001",2024,2,19,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,ANASTACIO ROQUE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-19"
"2024-007781242-001",2024,2,17,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,JARDIM IRACEMA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-17"
"2024-007750226-001",2024,2,18,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-18"
"2024-007660686-001",2024,2,18,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,,FURTO,1.0,SOLICITANTE,1,0,0,"2024-02-18"
"2024-007639680-001",2024,2,18,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,AEROPORTO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-02-18"
"2024-007639680-001",2024,2,18,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,AEROPORTO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-18"
"2024-007639680-001",2024,2,18,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,AEROPORTO,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-18"
"2024-007639680-001",2024,2,18,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,AEROPORTO,FURTO,4.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-18"
"2024-007628728-001",2024,2,10,"15 RPM","19 BPM","155 CIA PM",PM,CAMPANARIO,CASTRO PIRES,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-10"
"2024-007516664-001",2024,2,17,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-17"
"2024-007499574-001",2024,2,16,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FELICIDADE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-16"
"2024-007381416-001",2024,2,16,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,VILA BETEL,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-16"
"2024-007354075-001",2024,2,9,"15 RPM","19 BPM","232 CIA PM",PM,LADAINHA,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-09"
"2024-007353490-001",2024,2,15,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,FILADELFIA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-15"
"2024-007350311-001",2024,2,16,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,GRAO PARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-16"
"2024-007254172-001",2024,2,11,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,SAO JACINTO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-11"
"2024-007253936-001",2024,2,12,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,AUGUSTO TEIXEIRA GUEDES,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-12"
"2024-007253936-001",2024,2,12,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,AUGUSTO TEIXEIRA GUEDES,FURTO,2.0,SOLICITANTE,0,0,0,"2024-02-12"
"2024-007201942-001",2024,2,14,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,VARZEA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-14"
"2024-007184248-001",2024,2,15,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-15"
"2024-007072576-001",2024,2,13,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,SAO FRANCISCO,ROUBO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-02-13"
"2024-007039773-001",2024,2,14,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-02-14"
"2024-007020959-001",2024,2,14,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-02-14"
"2024-007016164-001",2024,2,14,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-02-14"
"2024-006974352-001",2024,2,13,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-13"
"2024-006940724-001",2024,2,13,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-02-13"
"2024-006926774-001",2024,2,13,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-02-13"
